Onnens FR, église|Lovens, village|16
Riggisberg, Graben|Kirchenthurnen, Mösli|47
Zug|Zug Schutzengel|140
Buchs SG|Sargans|47
Hersberg, Dorf|Hersberg, Schützen|47
Walliswil b. Wangen, Sonne|Heimenhausen, Post|17
Massongex, les Palluds|Massongex, Le Bras|11
Trontano|Verigo|10
Muri AG|Sins|5
Mauren FL, Post|Mauren FL, Freihof|140
Vaglio, Piccolo Vaglio|Vaglio, Paese|44
Fli, Seestern|Weesen, Post|37
Plaun da Lej|Maloja, Spluga|20
Piazzogna, Alabardia|S. Nazzaro, Bagno|12
Maloja, Posta|Sils/Segl Baselgia, posta|2
Muri AG|Benzenschwil|54
Genève-Pâquis|Versoix CGN|3
Ichertswil, alte Post|Tscheppach, Post|12
Rümligen, Kettenschmiede|Mühlethurnen, Adler|1
Lausanne|Pully|81
Staufen, Lindenplatz|Lenzburg, Bahnhof|97
Cheseaux-Noréaz, CESSNOV|Yverdon, gare|6
Unterschächen, Frittertal|Unterschächen, Untere Balm|9
Ebnat-Kappel, Bahnhof|Ebnat, Wier|55
Rottenschwil, Hecht|Unterlunkhofen, Käppeli|89
La Fouly VS|Le Clou|18
Sion, poste/gare|Sion, Carrefour Ouest|77
Nyon, ch. Monastier|Nyon, ch. d'Eysins|30
Cabbiolo, Paese|Cabbiolo, Ca del Fum|47
Sils/Segl Maria,Furtschellasb.|Sils/Segl Maria, posta|56
Caviano, Paese|Scaiano, Casa Lulita|14
Wittwil, Käserei|Schöftland, Pikardie|58
Visp, Schlüsselacker|Visp, Untere Albe|45
Vaumarcus, bas du village|Vaumarcus, haut du village|20
Wiggen, Hilfernstrasse|Wiggen, Wittenmoos|48
St-Romain|Ayent, Saxonne|36
Sursee, Bahnhof|Oberkirch LU, Dorf|1
Schaan, Rheindenkmal|Schaan, Zollstrasse|254
Rüediswil|Buttisholz, Dorf|148
Vaduz, Falknis|Vaduz, Hotel Elite|277
Bülach, Untere Frohalde|Bülach, Stubenchlaus|43
Unterseen, Camping Jungfrau|Unterseen, Schulhaus Steindler|26
Punt la Drossa|Zernez, Vallun Chafuol|28
Chalais, téléphérique|Sierre, Placette|33
Münsingen, Finkenweg|Tägertschi, Dorf|28
Chesalles-sur-Oron|Bussigny, collège|7
Malters, Mattgut|Malters, Liebetsegg|55
Lumino, Paese|Lumino, Cappelletta|62
Münsingen, Bahnhof|Münsingen, Friedhof|28
Arnisäge BE, Post|Arni BE, Hämlismatt|7
Mitholz, Underem Büel|Kandersteg, Im Kehr|34
Chalais CBV|Vercorin CBV|30
Cham|Hünenberg Zythus|112
Cham|Cham Alpenblick|140
Stans|Engelberg|4
Breganzona, Crespera|Breganzona, Cinque Vie|38
Waldegg (Beatenberg), Hohwald|Beatenberg, Schorren|45
Bosco Luganese, Bassa|Bosco Luganese, Campolungo|30
Wangen bei Olten|Olten Hammer|71
Surlej, Corvatschbahn|Sils/Segl Maria, Seglias|43
Stans|Dallenwil|50
Adelboden, Post|Adelboden, Schlegeli Hari|60
Origlio, Paese|Ponte Capriasca, Nogo|62
Thusis, Ruvria|Masein, Cresta|31
Grenchen, Postplatz|Arch, Arche|2
Dieterswil, Dorf|Rapperswil BE, Post|51
Emmenbrücke, Riffig|Emmenbrücke, Sprengi|142
Lausanne-Ouchy|Pully CGN|22
Uerikon|Feldbach|78
Embrach, Zürcherstrasse|Lufingen, Unterdorf|66
Buonas|Risch|5
Reinach AG|Reinach AG Mitte|118
Lopagno, Paese|Lopagno, Ronchetto|31
Rossura, Bivio per Rossura|Faido, Chia Meiza|30
Prez-vers-Noréaz, scierie|Corjolens, Maison Rouge|25
Willisau, Widenmatt|Willisau, Feldli|38
Termine, Paese|Termine, Tiradelza|41
Goumoens-la-Ville, Laiterie|Goumoens-la-Ville,grande salle|4
Zernez, Champlönch|Zernez, Vallun Chafuol|28
Gstaad|Gruben|40
Gstaad|Schönried|15
Schlosswil, Thali|Grosshöchstetten, BKW-Station|16
Mezzovico, Posta|Mezzovico, Palazzina|30
Rossfall|Steinfluh|31
Meilen, Allmend|Meilen, Ormis|63
Sargans, Post|Sargans, Castels|171
Meilen, Allmend|Meilen, Hallenbad|63
Uitikon, Dorf|Uitikon, Roracher|62
Ehrikon|Wildberg, Post|80
Bürglen TG, Bahnhof|Sulgen, Bahnhof|6
Laufenburg, Regionalspital|Etzgen, Rheintalstrasse|64
Druogno|Trontano|4
Wilen bei Wil, Gemeindezentrum|Wilen bei Wil, Sonnenplatz|34
Oberägeri, Station|Ländli|66
Lütisburg, Grünhügel|Lütisburg, Abzw. Tufertschwil|28
Renens VD|Yverdon-les-Bains|3
Iragna, Mairano Nord|Iragna, Prealberto|43
Morbio Superiore, Croce|Morbio Superiore, Posta|76
Mase, poste|Mase, église|22
Thalmatt|Oberdettigen|67
Neuchâtel-Serrières|Neuchâtel|83
Möhlin, Volg-Riburg|Möhlin, Dammstrasse|1
Sornetan|Châtelat, bif. sur le Pichoux|8
Stalden b. Brugg, Neustalden|Gallenkirch, Abzw.|42
Lötschberg|Goppenstein|38
Lötschberg|Kandersteg|38
Donzhausen, Dorf|Kümmertshausen|5
Ortschwaben, Postgasse|Uettligen, Dorf|19
Bogis-Bossey|Chavannes-des-Bois|2
Churwalden, Funershus|Churwalden, Lax|29
Pont-de-la-Morge, Mont d'Or|Pont-de-la-Morge, centre|92
Filisur|Bergün/Bravuogn|40
Wangen SZ, Höfli|Wangen SZ, Zentrum|23
Gnosca, Cusnà|Preonzo, Bivio per Claro|44
Valangin, centre|Landeyeux|74
Windisch, Zentrum|Brugg AG, Bahnhof Süd Windisch|55
Aathal|Uster|86
Says, Post|Obersays|36
Altenrhein, Am Rhein|Altenrhein, Hegi|25
Fribourg|Bern|76
Uebeschi, Post|Pohlern, alte Post|1
Ziegelbrücke, Bahnhof|Weesen, Post|37
Naters, Rottubrigga|Naters, Bine|122
Glis, Heilpädagogische Schule|Glis, Holowistrasse|72
Penthalaz, poste|Penthalaz, village|12
Pfaffnau, Brunnmatt|Pfaffnau, Dorfplatz|70
Sent, Sur En|Sent, Sur En Camping|21
Gerra (Verzasca), Paese|Gerra (Verzasca), Al Ponte|21
Basel St. Albantal|Basel Museum Jean Tinguely|2
Mariahilf|Düdingen, Bahnhof|22
Olsberg, Mitteldorf|Olsberg, Chloster|28
Muri AG, Wey|Muri AG, im Roos|25
Syens, Champ-du-Chêne|Bressonnaz TL|114
Schänis, Rathausplatz|Schänis, Oberbirg|14
Odogno, Paese|Odogno, Bivio per Bettagno|30
Ennetbürgen, Post|Ennetbürgen, Strandbad|90
Barbengo, Campagnore|Barbengo, Cà Rosa|19
Kreuzlingen, Kurzrickenbach|Kreuzlingen, Seepark|169
Heimiswil, Post|Rumisthal|28
Wollerau, Wächlen|Wollerau, Sonnenberg|60
Eschen, Eintracht|Eschen, Haldengasse|34
Bubendorf, Zentrum|Bubendorf, Unterdorf|262
St. Martin (Lugnez)|Lunschania|31
Camignolo, Scuola Media|Bironico, Posta|2
Gelterfingen, Schulhaus|Mühledorf BE, Müliacher|5
Simplon Hospiz, Hospiz|Simplon Pass, Simplonblick|23
Papiermühle|Worblaufen|158
Mendrisio, Stazione|Mendrisio, Ospedale B. Vergine|17
Hinterkappelen, Bernstrasse|Hinterkappelen, Aumatt|34
Pfäffikon SZ, Kirchplatz|Pfäffikon SZ, Etzelstrasse|30
Boll-Utzigen|Stettlen|126
Härkingen, Pflug|Neuendorf, Kirche|94
Zollhaus-Blumberg, Bahnhof|Blumberg, Hauptstrasse|6
Ponte Tresa, Stazione|Ponte Tresa, Dogana|88
Nyon, gare|Vich, La Bichette|1
Giubiasco|Lamone-Cadempino|3
Köniz|Gasel|2
Köniz|Moos|70
Rheinfelden|Frick|1
Köniz|Niederscherli|2
Giubiasco|Rivera-Bironico|69
Rheinfelden|Möhlin|91
Bosco Luganese, Luchina|Cademario, S. Ambrogio|30
Prévonloup, Café|Prévonloup, poste|14
Grimentz, Le Boccard|Grimentz, Torrent|6
Balgach, Rathaus|Heerbrugg, Bahnhof|253
Ballwil, Hochdorfstrasse|Eschenbach LU, Luzernstrasse|10
Coppet, gare|Chavannes-des-Bois|1
Gurnigel, Wasserscheide|Gurnigel, Stierenhütte|4
Geienberg, Abzw. Eggethof|Eggethof, Waldhof|10
Mörel|Bitsch|34
Suhr Ausweiche|Suhr Schweizerhof|114
Grafstal, Unterdorf|Ottikon b. Kemptthal|61
Bülach, Sonnenhof|Bülach, Gewerbehaus|225
Alvaneu Bad, Dorfplatz|Surava, Pro Quarta|35
Alvaneu Bad, Dorfplatz|Surava, Abzw. Bahnhof|5
Freibergen|Vitznau|2
Sargans, Post|Sargans, Kantonsschule|29
Erlach, unter den Halden|Gals, Neuhaus|41
Oetwil am See, Felsengrund|Esslingen, Oberesslingen|99
Dornach, Kirche|Dornach, Gwändweg|55
Villaz-St-Pierre, gare|Villaz-St-Pierre, Le Renaillé|12
Disentis/Mustér, Punt da Brulf|Cavardiras|5
Saxé, Café des Amis|Saxé, garage Gay|60
Schänis, Gemeindehaus|Schänis, Oberbirg|15
Niederrohrdorf, Oberdorf|Oberrohrdorf, Friedhof|100
Zürich Tiefenbrunnen|Zollikon|140
Bursins, village|Gilly-Bursinel, gare NORD|7
Bonaduz, alte Post|Bonaduz, Crusch|77
Schüpfheim, Bahnhof|Schüpfheim, Landbrücke|36
Schwendi bei Heiden|Heiden|32
Ibach, Post|Ibach, Mythen-Cent. Victorinox|236
Ponte Oscuro|Crana, Alle Bolle|16
Eschenbach|Ballwil|70
Uitikon Waldegg, Waldegg|Birmensdorf ZH, Sternen/WSL|192
Bauma, Bahnhof|Bauma, Hörnen|20
Winterthur, Lindenplatz|Neftenbach, Wolfzangen|38
Bürchen, Bürchnerhof|Bürchen, Station|25
Ermatingen|Mannenbach-Salenstein|56
Dürrenroth, Dorf|Häusernmoos, Dorf|34
Gerra (Verzasca), Croce|Frasco, Torbola|21
St. Niklaus SO|Rüttenen, Brüggmoos|88
La Côt|Bruson, la Pleyeuse|4
Couvet, bif. de Plancemont|Couvet, Viaduc|19
Goumoens-la-Ville,grande salle|Goumoens-la-Ville, croisée|4
Buchs SG, Werdenberg|Buchs SG, EW|20
Landquart, Marktplatz|Mastrils, Tardisbrücke|32
Burgdorf, City|Burgdorf, Schützenhaus|66
Buffalora|Zernez, Stabelchod|28
Nenzlingen, Post|Zwingen, Nenzlingenmatten|38
Mürren LSMS-lsms|Birg|38
St. Gallen Winkeln|St. Gallen Bruggen|76
Les Breuleux-Eglise|Le Noirmont|35
Cousset, gare|Montagny-la-Ville, auberge|5
Oetwil am See, Station|Oetwil am See, Bergstrasse|43
Les Breuleux-Eglise|Les Breuleux|35
Hinterforst, Post|Eichberg, Dorf|68
Kirchrued, Kirche|Schmiedrued, Matt|64
Chêne-Bourg, Tronchet|Puplinge, mairie|99
La Brévine, poste|Le Cerneux-Péquignot, M-Lidor|21
Cordast, Kirche|Guschelmuth, Käserei|8
La Brévine, poste|La Châtagne, Combe-la Racine|17
Glis, Giardino|Glis, Heilpädagogische Schule|72
Vaulion, Nidau|Vaulion, Le Moulin|22
Vinelz, Strand|Erlach, Sekundarschule|91
Dottikon-Dintikon|Wohlen|98
Richinen|Steibenkreuz|10
Juckern|Saland, Dillhus|39
Gasel|Niederscherli|70
Hittnau, Luppmen|Hittnau, Oberdorf|50
Arbon, Landquartstrasse|Arbon, Morgental|6
Les Reussilles, gare|Les Gérinnes|16
Brig, Saltinaplatz|Brig, Saltinadamm|33
Allerheiligenberg, Rank|Hägendorf, Solothurnerstrasse|38
Pranzaira, Albigna|Vicosoprano, Camping|20
Büttikon AG, Post|Büttikon AG, Brünishalden|24
Ayent, Les Giettes|Ayent, Torrent-Croix|5
Brig, Weri|Glis, Tolaweg|50
Zofingen, Henzmannstrasse|Zofingen, Trilacolor|22
Chur|Untervaz|28
Törbel, Halmern|Törbel, Oberdorf|34
Chur|Haldenstein|38
Chur|Chur West|83
Bern, Egghölzli Bus|Bern, Burgernziel|49
St. Niklausen LU SGV|Luzern Bahnhofquai|4
Neuhausen, Kreuzstrasse|Neuhausen, Engestrasse|41
Bilten, Sägestrasse|Bilten, Bahnhof|64
Visperterminen, Bächji|Visperterminen, Toppi|47
Oberglatt ZH, Zentrum|Rümlang, Riedmatt|37
Seeburg, Schifflände|Meggen, Lerchenbühl|342
Sementina, Motto|Gudo, Malcantone|49
La Claie-aux-Moines|Savigny, centre|118
Thierachern, unterer Schwand|Thierachern, Kirche|113
Grindelwald, Bahnhof|Grindelwald, Talstation GGM|33
Bougy-Villars, poste|Bougy-Villars, Dessus|16
Thierachern, unterer Schwand|Thun, Guisanplatz|57
Montana-Vermala, poste|Crans-s.-S., poste|3
Rüdlingen, Brückenwaage|Rüdlingen, Heimstätte|43
Rapperswil|Kempraten|78
Rapperswil|Blumenau|45
Rapperswil|Schmerikon|30
Untersiggenthal, Mühleweg|Siggenthal-W., Bahnhof|87
Stüsslingen, Jura|Niedererlinsbach, Dorfplatz|44
Roveredo TI, Treggia|Bidogno, Bivio per Lupo|31
Oberschan, Schwimmbad|Oberschan,Abzw. Rest. Aufstieg|2
Rorschacherberg, Jägerstübli|Rorschacherberg, Hüttenmoos|6
Gansingen, Oberdorf|Gansingen, Unterbüren|60
St. Gallen, Stahl|St. Gallen, Sömmerli|147
Allaman|Morges|43
Halbinsel Au|Horgen ZSG|10
Benken ZH, Post|Trüllikon, Post|6
Benken ZH, Post|Rheinau, Galgenbuck|1
Benken ZH, Post|Rudolfingen, Dorf|2
Huttwil, Nat. Sportzentrum|Huttwil, Bahnhof|1
Fehraltorf, Sennerei|Fehraltorf, Zelgli|45
Curtina, Posta Vecchia|Curtina, Paese|27
Appenzell, Unterschlatt|Haslen AI, Tanne|24
Rüdlingen, Gemeindehaus|Rafz, Bahnhof|2
Sursee, Mariazell|Schenkon, Zellburg|126
Chur, Post I|Chur, Gürtelstrasse|195
Habschwanden, Schulhaus|Habschwanden, Ennetegg/Bachg.|22
Opfikon, Glatthof|Opfikon, Riethofstrasse|2
Stans, Flugplatz|Ennetbürgen, Herdern|90
Chur, Lacuna|Chur, Tulpenweg|379
Moutier, Petite-Fin|Moutier, Chantemerle|10
Rüdlingen, Gemeindehaus|Rüdlingen, Brückenwaage|43
Lommiswil|Im Holz|46
Oberdorf BL|Oberdorf BL Winkelweg|89
Lufingen, Augwil|Kloten, Egetswil|2
Wohlen AG, Cellpack Werk 1|Wohlen AG, Käppeli/Springfix|24
Grütschalp|Winteregg|91
Aesch|Dornach-Arlesheim|84
Murzelen, Dorf|Murzelen, Sandbühl|56
Urtenen|Jegenstorf|78
Olten, Bahnhof|Olten, Hammer BOGG|2
Oberwilen, Forst|Oberwilen, Moos|38
Olten, Bahnhof|Wangen b. Olten, Dorf|83
Hoffeld, Post|Hoffeld, Ziegelhütte|43
Lengwil|Kreuzlingen Bernrain|46
Les Pommerats, village|Les Pommerats, bas du village|28
Resti|Eisten, Raftgarten|35
Oberarth, Dorf|Arth, Post|244
Moudon|Lucens|38
Bassecourt|Glovelier|47
Kägiswil, Schlieren|Alpnach Dorf, Hofmättelikreuz|32
Brenscino|Brissago, Piazza del Sole|8
Mosnang, Winkeln|Dreien, Tüfi|34
St-Ursanne, Route Rang|Montenol, village|24
Au SG, Monstein|Au SG, Oberdorf|124
Sta. Maria Val Müstair, posta|Sta. Maria Val Müstair, Sielva|31
Wohlen AG, Sonnhalde|Wohlen AG, Oberdorf/Halde|17
Aubonne, La Levette|Aubonne, Roveray|38
Lengnau AG, Abzw. Husen|Lengnau AG, Brücke|78
Roggliswil, Buttenried|St. Urban, Sonnhalden|71
Grenchen Nord|Biel/Bienne|52
Senarclens, village|Cossonay-Ville, centre|26
Carouge GE, Plateau de Pinchat|Troinex, Les Crêts|135
Maladers, Brandacker|Maladers, Tuma|26
Varen, Post|Salgesch, Post|22
Brunnenthal, Dorf|Etzelkofen, Dorf|28
Züberwangen, Schulhaus|Züberwangen, Weieren|113
Lavorgo, Stazione|Anzonico, Bv. Calonico|23
Luino NLM|Brissago NLM|4
Frutigen, Ischlag|Frutigen, Winklen|36
Burghalden ZH, Zweischürli|Grüenfeld, Frohberg|78
Boltigen, Eschi|Reidenbach|15
Worblaufen, Sandhof|Bern, Löchligut|70
Geuensee, Zollhaus|Sursee, Surentalstrasse|69
Rafz, Post|Eglisau, Brückenkopf Süd|2
Scheid, Giudem vitg|Tumegl/Tomils, Abzw. Hof Moos|20
Gümmenen, Bahnhof|Riedbach, Bahnhof|1
Nidau|Biel/Bienne ASM-bti|81
Sedrun|Disentis/Mustér|4
Casaccia, Posta|Vicosoprano, Posta|2
Schwendibach, Käserei|Homberg bei Thun, Gappen|46
Bürchen, Station|Bürchen, Lischweide|15
Vuarrens, poste|Vuarrens, Gar. du Gros-de-Vaud|18
Bex|St-Maurice|53
Muralto, Casa S. Agnese|Muralto, Lorio|14
Gressy, Place du village|Gressy, Moulin|1
Niederhasli|Dielsdorf|48
Triesenberg, Masescha Kurhaus|Triesenberg, Abzw. Silum|19
Vuarrens, poste|Vuarrengel, En Chollet|30
Bürglen UR, Post|Altdorf UR, Kollegium|33
Bürglen UR, Post|Bürglen UR, Hartolfingen|32
Vuarrens, poste|Vuarrens, Le Chauchy|12
Gorgier-St-Aubin, gare|Gorgier-St-Aubin, collège|8
Bösingen, Abzw. Tuftera|Laupen BE, Bahnhof|42
Göschenen, Bahnhof|Andermatt, Bahnhof|4
Oltingen, Post|Oltingen, Schulhaus|49
Gorduno, San Carpoforo|Gnosca, rifugio animali|22
Balerna, Piazza|Balerna, Croce Bianca|33
Grimsel Hospiz, Abzw.|Grimsel, Hospiz|16
Felsberg, Schöneggstrasse|Felsberg, Bahnhofstrasse|108
Berisal, Brände|Berisal, Eggen|14
Acquacalda|Pian Segno|8
Schiers|Klosters|1
Wilen|Herisau|57
La Motta, Dogana|Ospizio Bernina, Albergo|8
Novazzano, Ponte Pobbia|Balerna, Passeggiata|40
Lostorf, Dorfplatz|Stüsslingen, Jura|64
Frauenfeld, Kreuzplatz|Frauenfeld, Ochsen|8
Schiers|Furna|14
Schiers|Jenaz|52
Stechelberg|Gimmelwald|66
Schiers|Küblis|26
Bern, Wankdorfplatz|Bern, Wyler|4
Le Locle-Col-des-Roches, gare|Le Locle, Prés d'Amens|39
Corseaux, village|Vevey, gare|11
Mesocco, Stazione|S. Bernardino, Posta|14
Gebenstorf, alte Post|Gebenstorf, Reuss|47
Unterseen, Scheidgasse|Unterseen, Stedtlizentrum|29
Aubonne, Sermaret|Lavigny, croisée de St-Livres|32
St-Léonard|Sierre/Siders|42
Lichtensteig, Hintergurtberg|Lichtensteig, Gurtbergwald|38
Echallens, Château|Echallens, Les Coulisses|11
Monthey-En Place|Monthey, bif. gare CFF|6
Gohl, Mettlen|Gohl, Obeningohl|8
Lanzenhäusern, Steinhaus|Schwarzenburg, Althaus|10
Meride, Alla Guana|Tremona, Sala Sociale|30
Kerzers, Spittelgässli|Kerzers, Käserei|16
Contra, Paese|Mergoscia, Ai Mulini|14
Castel S.Pietro, Bv. Corteglia|Castel S.Pietro,Pte Loverciano|41
Siebnen, Zentralhof|Siebnen, Löwen|28
Pully-Nord|La Conversion|67
Wil b. Turgi|Gebenstorf, Reuss|108
Savièse, Prafirmin|Savièse, Prafirmin-d'en-Haut|14
Villigen, Post|Villigen, Vor Tor|74
Chamoson, Palud|Leytron, Sommet du Village|67
Wil b. Turgi|Baden, Ruschebach|221
Le Day|Bretonnières|36
Wilen bei Wollerau, Eulen|Wilen bei Wollerau, Obereulen|60
Bürchen, Ibri|Zenhäusern|29
Saanen, Steigenberger|Saanen, Crestalta|10
Praz|Murten LNM|10
Altnau, Unterhof|Altnau, Seezelgstrasse|15
Chur, Fortunastrasse|Chur, Sardona|170
Brienzwiler, Schlüssel|Brienzwiler, Dorf|7
Brienzwiler, Schlüssel|Brünigen, Gnoll|28
Rickenbach SO, Dorf|Wangen b. Olten, Dorf|129
Gsteig b. Gstaad, Post|Gsteig b. Gstaad, Saali|30
Riffelberg|Rotenboden|52
Winterthur, Mühle Hegi|Winterthur, Hegi im Gern|65
Vergeletto, Bv. Gresso|Vergeletto, Chiesa|4
St-Luc, Hôtel Bella Tola|Vissoie, Tsampetros|17
Schlierbach, alte Post|Schlierbach, Dorf|11
Gossau SG, Walter-Zoo|Gossau SG, Zeughausstrasse|20
Auressio, Paese|Loco, Ricovero|16
Bern, Breitenrain|Bern, Bahnhofplatz|2
Montalchez, La Comballaz|St-Aubin NE, Le Devens|10
Würenlingen, Post|Würenlingen, Bachstrasse|17
Aeugst am Albis, Müliberg|Aeugst am Albis, Höchweg|135
Valeyres-sous-Ursins, village|Pomy, croisée de Sermuz|22
Valeyres-sous-Ursins, village|Pomy, Centre ORIPH|1
Stäfa, Bahnhof|Stäfa, Strandbad|32
Ipsach Herdi|Ipsach|81
Hondrich, Post|Spiezwiler, Schulhaus|14
Glattbrugg|Niederglatt|6
Le Prese, Posta|Li Curt, Posta/Stazione|5
Saas Grund, Post|Saas Grund, Trift (Seilbahn)|35
Obergösgen, Dorf|Lostorf, Dorfplatz|75
Therwil|Ettingen|470
Baar, Bahnhof|Inwil bei Baar, Rigistrasse|87
Steg SG (Gebertingen)|Gebertingen, Abzw.Schulstrasse|56
Rhäzüns|Cazis|1
Dixence TCLD|Lac-des-Dix|8
Rhäzüns|Rothenbrunnen|38
Niouc|Sierre, Sentier de Chippis|17
Seedorf UR, Reussbrücke|Seedorf UR, Wyden|14
Chesalles-sur-Oron|Bussigny, La Croisée|17
Oberlunkhofen, Oberdorf|Oberlunkhofen, Dorfplatz|113
Obersaxen Meierhof, Post|Obersaxen Meierhof, Talstation|2
Alpnach Dorf, Schoried|Alpnach Dorf, untere Feldstr.|45
Moutier, Hôtel de Ville|Moutier, gare|1
Praratoud, Laiterie|Cremin, village|6
Erlenbach ZH, Alterswohnheime|Erlenbach ZH, Im Loo|42
Erlenbach ZH, Alterswohnheime|Erlenbach ZH, Im Vogelsang|42
Meyrin, CERN|St-Genis, Centre Jean-Monnet|72
Courroux, La Plaine|Courroux, Les Suédois|4
Locarno, Cinque Vie|Solduno, Stazione|16
Champex, d'en-Haut|Champex, télé|3
Le Crêt|La Verrerie|34
La Côte-aux-Fées, Entre-Bolles|La Côte-aux-Fées, Bolles-Vent|8
Dombresson, poste|Chézard-St-Martin, centre|194
Rüschegg Graben, Kreuzung|Wislisau, Wirtschaft|43
Oberwil AG, Post|Lieli AG, Dorf|51
Frauenfeld, Thundorferstrasse|Frauenfeld, Reutenenstrasse|32
Combremont-le-Grand, village|Nuvilly, poste|14
Portalban, poste|Gletterens, village|1
Portalban, poste|Portalban, Dessus|14
Portalban, poste|Delley, école|16
Grafstal, Unterdorf|Kemptthal, Bahnhof|44
Reichenburg|Ziegelbrücke|1
Reichenburg|Bilten|52
Jegenstorf|Bätterkinden|2
St-Ursanne, Le Tillot|St-Ursanne, bif. sur Seleute|27
Wettswil a.A., Rehweid|Wettswil a.A., Längacher|38
Schongau, Oberschongau|Schongau, Erlebnispark|42
Jegenstorf|Grafenried|77
St-Barthélemy, Château|Bettens, croisée|11
Laupenau|Gümmenen, Bahnhof|47
Burgdorf, Fischermätteli|Heimiswil, Niederdorf|36
Oberthal, Eintracht|Zäziwil, Bahnhof|10
Bollement|Combe-Tabeillon|24
Bern, Ostring|Bern, Burgernziel|98
Frauenfeld, Thundorferstrasse|Frauenfeld, Rosenbergstrasse|23
Oberthal, Eintracht|Zäziwil, Kirche|1
Troistorrents, gare|La Tine (Troistorrents)|19
Courcelon|Courroux, La Forge|75
Arzo, Posta|Arzo, Coop|30
Oey-Diemtigen, Bahnhof|Oey, Schulhaus|25
Châtillon JU, bas du village|Châtillon JU, haut du village|27
Aigle, Service Auto|Aigle, La Mêlée|48
Eggerstanden, Kirche|Appenzell, Kreuzstrasse|29
Triesenberg, Abzw. Masescha|Triesenberg, Guferwald|36
Wallisellen|Dietlikon|77
Bouveret, Aquaparc|Bouveret, Swiss Vapeur Parc|7
Ecublens VD, Pontet|Renens VD, gare sortie sud|32
La Tour-de-Peilz|Clarens|33
La Tour-de-Peilz|Burier|44
Fribourg, gare|Granges-Paccot, Rte du Coteau|26
St. Urban|St. Urban Ziegelei|40
La Chaux-de-Ste-Croix|Ste-Croix, poste|6
Therwil, Bahnhof|Reinach BL Dorf, Bus BLT|269
La Barboleuse|La Barboleuse, Chez Sylvie|6
Montana-Vermala|Marigny|34
Nonfoux, anc. collège|Vuarrengel, Orée du Bois|5
Grolley|Belfaux CFF|41
Montreux|Les Planches (Montreux)|34
Pedrinate, Bellavista|Chiasso, Stazione|11
Lugano Centrale|Museo doganale svizzero|2
Kleinlützel, Schulhaus|Kleinlützel, Stollen|26
Cham, Zythus|Hünenberg, Seeblick|46
Bémont NE, sur-le-Pont|Les Taillères, restaurant|13
Agno, Chiesa|Cassina d'Agno, Posta|29
Cunter, Mulegn|Riom, Abzw.|26
Laufenburg, Kera-Werke|Laufenburg, Bahnhof|161
Champtauroz, église|Treytorrens (Payerne), village|22
Amphion-les-Bains CGN|Evian-les-Bains CGN|14
Muttenz, Unterwart|Muttenz, Dorf|346
Trélex|L'Asse|61
Savosa, Crocifisso|Vezia, Paese|46
Muttenz, Unterwart|Muttenz, Fachhochschule|76
Aarberg, Nidaustrasse|Aarberg, Bielstr/Friedhof|52
Nunningen, Oberkirch|Nunningen, See|1
La Chaux-de-Fonds, gare|La Chaux-de-Fonds, Espacité|107
Rancate, Cimitero|Rancate, Posta|30
Strada i. E., spv. Seraplana|Ramosch, Fermada|32
Münsingen, Bahnhof|Münsingen, Schrybi|74
Mühleberg, Post|Mühleberg, Dorf|72
Mühleberg, Post|Mühleberg, Dällenbach|9
Mühleberg, Post|Gümmenen, Stutz|5
Turbenthal, Kehlhof|Turbenthal, Oberhofen|24
Altendorf, Schweizerhofplatz|Altendorf, Bitzi|93
Bramboden, Seebli/Luogmoos|Bramboden, Kirchplatz|22
Niederwil TG, Dorf|Islikon, Dorf|6
Schötz, St. Mauritz|Schötz, Neubühl|82
Uetendorf, Gibliz|Uetendorf, Hohlengasse|29
Davos Wolfgang|Davos Dorf|55
Deisswil|Bolligen|126
Kandergrund, Altels|Kandergrund, Riegelsee|36
Yvoire|Nyon CGN|24
Lenzburg, Neuhofstrasse|Lenzburg, Kronenplatz|34
Felsberg, Bahnhof|Domat/Ems, Abzw. Felsberg|52
Herrliberg-Feldmeilen, Bahnhof|Meilen, Tobel|46
Jonen, Post|Jonen, Käppeli|132
Rüti b. R'berg, Brügghüsi|Rüti b. R'berg, Neuhaus|4
Muttenz, Dorf|Muttenz, Bahnhof|346
Lohn-Lüterkofen, Bahnhof|Tscheppach, Post|21
Effretikon, Bahnhof|Kyburg, Billikon|1
Wabern bei Bern|Bern Weissenbühl|150
Effretikon, Bahnhof|Effretikon, Langhag|8
Riddes, Pré de foire|Riddes, Rosselin (bifurcation)|4
Uitikon, Schlössli|Birmensdorf ZH, Untere Risi|141
Savièse, Etang des Rochers|Savièse, Prafirmin|14
Belmont-s.-L., Blessoney|Monts-de-Lutry, La Croix|102
Le Crêt|Les Ponts|34
Alpe di Neggia, Alpe|Alpe di Neggia, Bv. Trecciura|14
Dongio, Piazza|Marogno|42
Zug, Athene|Zug, Fridbach|56
Faoug|Murten|38
Zürich HB|Zürich Stadelhofen|600
Muggio, Meri|Muggio, Casa Leone|16
Gallenkirch, Dorf|Gallenkirch, Abzw.|22
Liebefeld, Hessstrasse|Bern, Bahnhofplatz|2
Grancia, Paese|Grancia, Centro Commerciale 2|46
Bischofszell, Pflegeheim|Bischofszell, Stocken|34
Bulle, centre commercial|Riaz, Hôpital|65
Gurzelen, Schulhaus|Gurzelen, Obergurzelen|30
